epoch,train_loss,val_loss,roc_auc,epoch_time
1,0.12702422619961434,1.6730393071788454,0.5294632555029637,859.738410949707
2,0.10379504712612757,1.4963791791517707,0.5868486581373675,853.4542276859283
3,0.0912300609262848,1.687179399370671,0.560755258469035,853.8928751945496
4,0.08225535662470844,1.558975852822843,0.6680545083723353,854.5940687656403
5,0.076804697534647,1.4413385368022311,0.7021841500658204,852.7933223247528
6,0.07233507155978826,1.8105892942346549,0.6048628381024193,854.2826006412506
7,0.06956341330393882,2.0247928475054273,0.753541947242426,854.117495059967
8,0.06605512061060655,1.482513461447552,0.7069083587469666,853.416998386383
9,0.06439262069586198,1.7147214256114978,0.7612685609499924,852.9097201824188
10,0.06359320838780307,1.3337774750587523,0.740276633914859,853.912439584732
11,0.06121744555539674,1.2333063365282364,0.7039860990284654,852.877151966095
12,0.05975663635447888,1.668865882766195,0.7040972127279979,853.9058048725128
13,0.05781613625972255,1.9275558136203992,0.6931970616611812,853.7943451404572
14,0.057547552006373584,1.6619908783332746,0.7866836861237307,853.027599811554
15,0.056472717289278294,1.2995339139238615,0.7631302783524659,853.8500518798828
16,0.055241465022564495,1.6756085191399936,0.7852561933864303,854.138834476471
17,0.05383702913697714,1.6249580592734572,0.7270412048072061,853.5553426742554
18,0.05315740477613241,1.8222994719014005,0.7524522156883426,854.0679874420166
19,0.05243784811568923,1.8877808687678026,0.7136520457124595,853.9132087230682
20,0.05146240899874763,1.8652862666938035,0.7144557783321447,854.2880465984344
21,0.05092669782140112,1.272880941219768,0.7340380597641032,853.6188309192657
22,0.04919032898839496,1.889595376798547,0.7695121577624386,853.9742829799652
23,0.0491402177930117,1.9970650476774663,0.7056709574475951,854.1629121303558
24,0.048292670269917196,1.684636264042036,0.7775160970308095,853.90625
25,0.04835263917593041,1.5907212494744716,0.7826091186846095,853.9501194953918
26,0.04729576328634148,1.3134945750296032,0.7739652679202322,853.8687450885773
27,0.04651389395577603,2.0026466351464616,0.7521453116996415,854.1046385765076
28,0.04269893929313141,1.981281633090571,0.7643508888901368,854.8438496589661
29,0.041601472410911465,2.1295924251544625,0.7625565291293862,853.7951390743256
30,0.040267039754873,1.6141842203197259,0.780679404257103,853.6041209697723
31,0.040316419797957394,1.5759606020336032,0.7606830248345929,854.3032326698303
32,0.03984581754682454,1.7779147584145343,0.7795422749402718,854.0184483528137
33,0.03945739676387635,2.1545699732343113,0.7328168932409456,854.2358796596527
34,0.03852348522398126,2.0906959827652347,0.7608979410245066,853.8246788978577
35,0.038124739246190115,1.9980950682761875,0.7698310432383797,853.7637665271759
36,0.03783347044608834,2.0833343643059647,0.7853792329746541,854.5935249328613
37,0.03751831779231885,1.8647620614917417,0.7519605855216597,854.3737857341766
38,0.03764408108849398,2.2392164018539944,0.7697134245086521,853.6357295513153
39,0.03679592940959865,2.0011555725083636,0.7670467235191479,853.6862182617188
40,0.03620447199150892,1.6683100395209218,0.7863374739611146,854.5165095329285
41,0.0363783830672355,2.369471152716459,0.7800814696653484,854.4117240905762
42,0.0363451057244496,1.9442990237060949,0.7667856605338318,853.8348808288574
43,0.03489707525412251,2.099116733426813,0.7436250565089748,853.8068814277649
44,0.03207801840892176,2.058835397596135,0.7633337412413521,854.3410754203796
45,0.03250992280790103,2.108974311078016,0.7396213216208689,853.7399175167084
46,0.031322213498090765,1.8658574625146855,0.760046671645702,853.576776266098
47,0.03133618420922144,1.6941951915212115,0.7677381748697785,853.8095610141754
48,0.03047352102624637,1.987614887301754,0.771734654147282,853.8543961048126
49,0.030554040253924296,2.337858675624799,0.7603474875933228,854.2909426689148
50,0.02918736866835951,2.5000276476490755,0.7718739285117197,853.5520803928375
51,0.02948841102233439,2.194927472684662,0.7536138917644151,854.3341052532196
52,0.02900023597470791,1.9415408694566074,0.7628425558630587,854.0607736110687
53,0.028646672525926793,2.4517497572701257,0.7149919707355926,852.9885702133179
54,0.028709772698191485,2.1818792256697335,0.7725434462348968,853.8315999507904
55,0.02853021900582985,2.195915322869848,0.766949592854608,854.494152545929
56,0.028285116937518836,2.046955750383353,0.756782981239771,854.094393491745
57,0.028265881126976512,1.8895760776805062,0.7689935900989215,853.6682455539703
58,0.028022197269396566,2.1259911659303214,0.7774890205376035,854.0660972595215
59,0.027335591110401732,2.486042857387399,0.7491532480032754,853.4012408256531
60,0.025613876546818227,1.9837375772859607,0.7723451262117634,854.0776691436768
61,0.025628702921536555,2.179833887442964,0.7711367473548018,853.2637887001038
62,0.024915378672859922,1.8523318120637293,0.7250844694850422,854.352340221405
63,0.025151552954815068,2.0472676043177227,0.773123033305588,854.7940876483917
64,0.0247457788409674,1.9515706286844412,0.7620921978501042,854.3067395687103
